"ptrOffset"	"ptrBytes"	"strOffset"	"strBytes"	"strText"	"translation"
"0001A302"	"3A45"	"0001DA55"	"26 18 34 192 42 61 38 61 202 36 21 51 15 32 55 254 25 18 27 34 35 33 14 19 6 0 48 30 35 52 57 36 18 18 54 1"	"こいつがはんにんだとおもったら
けいさつてちょうを　みせてやるといいよ。"	""
"0001A304"	"3A6A"	"0001DA7A"	"27 27 22 47 228 26 6 0 24 58 32 55 0 18 18 26 36 254 21 28 20 35 17 195 57 54 1"	"ささかまぼこを　くれたら　いいこと
おしえてあげるよ。"	""
"0001A306"	"3A86"	"0001DA96"	"198 34 42 198 25 61 41 17 15 32 43 0 26 59 27 58 32 43 36 42 254 18 34 51 18 15 28 14 38 18 32 21 36 26 36 111 125 92 78 125 41 254 47 20 205 0 25 61 22 6 28 35 18 32 41 205 29 1"	"じつはじけんのあったひ　ころされたひとは
いつもいっしょにいたおとことマンションの
まえで　けんかをしていたのです。"	""
"0001A308"	"3AC1"	"0001DAD1"	"31 41 111 125 92 78 125 42 0 198 13 19 38 61 28 22 254 42 18 58 37 22 15 32 25 58 206 0 18 47 37 55 0 25 18 198 41 254 17 37 32 37 55 0 42 18 58 47 29 54 1"	"そのマンションは　じゅうにんしか
はいれなかったけれど　いまなら　けいじの
あなたなら　はいれますよ。"	""
"0001A30A"	"3AF5"	"0001DB05"	"42 61 38 61 6 0 198 28 13 27 30 57 32 50 38 42 254 30 15 36 24 29 57 41 192 0 18 33 224 61 202 54 1"	"はんにんを　じしゅさせるためには
せっとくするのが　いちばんだよ。"	""
"0001A30C"	"3B17"	"0001DB27"	"43 27 28 226 56 202 40 1 0 198 34 42 0 26 61 206 41 254 198 25 61 42 0 206 19 51 48 34 53 192 55 48 41 254 198 25 61 37 61 202 1"	"ひさしぶりだね。　じつは　こんどの
じけんは　どうもみつゆがらみの
じけんなんだ。"	""
"0001A30E"	"3B41"	"0001DB51"	"42 61 38 61 42 0 42 61 26 19 195 61 224 38 0 47 32 254 51 206 15 35 24 57 36 0 49 22 28 22 55 18 19 25 58 206 254 36 56 17 20 199 0 111 125 92 78 125 38 18 15 35 48 35 42 143"	"はんにんは　はんこうげんばに　また
もどってくると　むかしからいうけれど
とりあえず　マンションにいってみては？"	""
"0001A310"	"3B7A"	"0001DB8A"	"42 61 38 61 42 0 25 61 198 13 19 6 0 51 15 35 18 57 1 254 228 19 202 61 97 78 79 87 6 0 34 22 60 37 18 36 254 25 61 198 13 19 205 0 19 32 58 35 0 25 192 6 29 57 54 1"	"はんにんは　けんじゅうを　もっている。
ぼうだんチョッキを　つかわないと
けんじゅうで　うたれて　けがをするよ。"	""
"0001A312"	"3BB3"	"0001DBC3"	"26 41 0 111 125 92 78 125 41 0 198 13 19 38 61 28 22 254 42 18 15 33 12 0 18 25 37 18 61 202 54 1"	"この　マンションの　じゅうにんしか
はいっちゃ　いけないんだよ。"	""
"0001A314"	"3BD4"	"0001DBE4"	"17 41 43 36 0 28 61 202 41 22 18 143 254 42 52 24 0 42 61 38 61 6 0 34 22 47 20 35 24 202 27 18 1"	"あのひと　しんだのかい？
はやく　はんにんを　つかまえてください。"	""
"0001A316"	"3BF6"	"0001DC06"	"31 19 18 20 224 0 27 18 23 61 17 41 43 36 0 52 25 38 254 22 40 47 60 56 192 0 54 22 15 32 37 185 185 185 1"	"そういえば　さいきんあのひと　やけに
かねまわりが　よかったな・・・。"	""
"0001A318"	"3C1A"	"0001DC2A"	"25 18 198 27 61 0 17 36 205 0 21 51 18 202 28 32 61 205 29 192 254 17 41 43 36 192 0 26 59 27 58 57 47 20 38 0 23 61 26 41 254 86 209 6 0 17 199 22 15 32 61 205 29 1"	"けいじさん　あとで　おもいだしたんですが
あのひとが　ころされるまえに　きんこの
カギを　あずかったんです。"	""
"0001A31A"	"3C51"	"0001DC61"	"131 128 126 127 24 58 32 55 0 18 18 26 36 21 28 20 35 52 57 1"	"３０万円くれたら　いいことおしえてやる。"	""
"0001A31C"	"3C66"	"0001DC76"	"25 18 27 34 38 42 0 37 18 28 14 202 200 1 254 21 58 42 0 23 61 26 41 86 209 6 27 192 28 35 18 57 61 202 1"	"けいさつには　ないしょだぜ。
おれは　きんこのカギをさがしているんだ。"	""
"0001A31E"	"3C8A"	"0001DC9A"	"21 47 20 0 25 18 198 202 15 32 41 22 65"	"おまえ　けいじだったのか！"	""
"0001A320"	"3C98"	"0001DCA8"	"27 34 198 61 42 61 6 32 18 46 29 57 61 202 65"	"さつじんはんをたいほするんだ！"	""
"0001A322"	"3CA8"	"0001DCB8"	"52 34 42 0 29 205 38 0 43 36 6 26 59 28 35 18 57 1 254 26 26 42 43 36 34 0 28 61 33 14 19 38 52 55 37 24 35 42 254 193 12 24 38 0 26 33 55 192 52 55 58 35 28 47 19 201 1"	"やつは　すでに　ひとをころしている。
ここはひとつ　しんちょうにやらなくては
ぎゃくに　こちらがやられてしまうぞ。"	""
"0001A324"	"3CE2"	"0001DCF2"	"60 57 18 26 36 36 42 0 28 15 35 18 35 51 0 21 58 38 42 254 206 19 28 35 51 22 40 192 43 34 54 19 202 15 32 61 202 65 254 31 41 32 50 38 42 0 48 34 53 43 61 6 19 57 28 22 185 185 185"	"わるいこととは　しっていても　おれには
どうしてもかねがひつようだったんだ！
そのためには　みつゆひんをうるしか・・・"	""
"0001A326"	"3D1E"	"0001DD2E"	"42 61 38 61 6 0 32 18 46 29 57 38 42 0 51 15 36 254 173 174 52 171 175 6 34 25 37 18 36 254 202 50 202 54 1"	"はんにんを　たいほするには　もっと
信用や知力をつけないと
だめだよ。"	""
"0001A328"	"3D42"	"0001DD52"	"42 61 38 61 32 18 46 38 0 18 59 18 59 106 247 102 125 210 192 254 21 23 57 22 55 0 228 19 202 61 97 78 79 87 6 34 22 20 224 254 32 18 46 205 23 57 54 1"	"はんにんたいほに　いろいろハプニングが
おきるから　ぼうだんチョッキをつかえば
たいほできるよ。"	""
"0001A32A"	"3D73"	"0001DD83"	"42 61 38 61 6 32 18 46 29 57 38 42 51 15 36 173 174 52 254 171 175 6 34 25 35 0 228 19 202 61 97 78 79 87 6 254 34 22 20 224 0 32 18 46 205 23 57 54 1"	"はんにんをたいほするにはもっと信用や
知力をつけて　ぼうだんチョッキを
つかえば　たいほできるよ。"	""
"0001A32C"	"3DA5"	"0001DDB5"	"26 61 206 41 198 25 61 42 0 48 34 53 31 28 23 37 18 226 41 254 37 22 47 60 58 55 28 18 1 254 18 47 0 25 18 28 33 14 19 205 42 0 202 18 23 228 37"	"こんどのじけんは　みつゆそしきないぶの
なかまわれらしい。
いま　けいしちょうでは　だいきぼな"	""
"0001A32E"	"3DD5"	"0001DDE5"	"26 24 27 18 48 34 53 198 25 61 6 28 55 227 35 18 57 1 254 228 24 42 0 202 61 195 61 29 57 65 0 26 41 54 38 17 24 41 254 27 22 20 32 0 32 50 28 42 37 18 36 185 185 185 1"	"こくさいみつゆじけんをしらべている。
ぼくは　だんげんする！　このよにあくの
さかえた　ためしはないと・・・。"	""
"0001A330"	"3E0D"	"0001DE1D"	"253 0 42 4 253 5 249 82 125 100 21 18 34 50 32 1"	"[FD 00]は、[FD 05]ポイントおいつめた。"	""
"0001A332"	"3E1E"	"0001DE2E"	"253 0 42 4 253 5 249 82 125 100 35 61 6 254 22 30 18 202 1"	"[FD 00]は、[FD 05]ポイントてんを
かせいだ。"	""
"0001A334"	"3E32"	"0001DE42"	"17 18 35 42 43 57 61 205 18 57 1 254 253 0 42 4 253 5 249 82 125 100 21 18 34 50 32 1"	"あいてはひるんでいる。
[FD 00]は、[FD 05]ポイントおいつめた。"	""
"0001A336"	"3E4F"	"0001DE5F"	"26 32 20 192 18 15 23 38 43 55 50 18 32 1 254 253 0 42 4 253 5 249 82 125 100 35 61 6 4 254 22 30 18 202 1"	"こたえがいっきにひらめいた。
[FD 00]は、[FD 05]ポイントてんを、
かせいだ。"	""
"0001A338"	"3E73"	"0001DE83"	"28 22 28 4 18 23 37 56 19 55 6 22 22 58 32 1"	"しかし、いきなりうらをかかれた。"	""
"0001A33A"	"3E84"	"0001DE94"	"202 192 4 37 61 36 4 60 37 38 42 50 55 58 32 1"	"だが、なんと、わなにはめられた。"	""
"0001A33C"	"3E95"	"0001DEA5"	"28 22 28 4 19 47 18 26 36 202 47 27 58 32 1"	"しかし、うまいことだまされた。"	""
"0001A33E"	"3EA5"	"0001DEB5"	"28 22 28 4 22 61 192 29 227 35 42 199 58 35 28 47 15 32 1"	"しかし、かんがすべてはずれてしまった。"	""
"0001A340"	"3EB9"	"0001DEC9"	"28 22 28 4 19 28 59 38 47 60 55 58 35 28 47 15 32 1"	"しかし、うしろにまわられてしまった。"	""
"0001A342"	"3ECC"	"0001DEDC"	"28 22 28 4 42 37 28 41 17 195 17 28 6 36 55 58 32 1"	"しかし、はなしのあげあしをとられた。"	""
"0001A344"	"3EDF"	"0001DEEF"	"28 22 28 4 38 195 55 58 35 28 47 15 32 1"	"しかし、にげられてしまった。"	""
"0001A346"	"3EEE"	"0001DEFE"	"28 22 28 4 37 61 36 4 18 23 37 56 4 37 194 55 58 32 1"	"しかし、なんと、いきなり、なぐられた。"	""
"0001A348"	"3F02"	"0001DF12"	"202 192 4 18 23 37 56 4 198 13 19 6 19 15 35 23 32 1"	"だが、いきなり、じゅうをうってきた。"	""
"0001A34A"	"3F15"	"0001DF25"	"28 22 28 4 33 22 55 6 18 58 29 193 35 4 20 61 241 34 192 254 21 58 35 28 47 15 32 1"	"しかし、ちからをいれすぎて、えんぴつが
おれてしまった。"	""
"0001A34C"	"3F32"	"0001DF42"	"28 22 28 4 22 61 192 20 29 193 35 4 17 32 47 192 228 80 15 36 254 28 35 23 32 1"	"しかし、かんがえすぎて、あたまがぼーっと
してきた。"	""
"0001A34E"	"3F4D"	"0001DF5D"	"28 22 28 4 18 23 37 56 101 82 108 205 4 23 56 22 22 15 35 254 23 32 1"	"しかし、いきなりナイフで、きりかかって
きた。"	""
"0001A350"	"3F65"	"0001DF75"	"28 22 28 4 42 37 28 35 51 4 18 19 26 36 6 23 22 37 18 1"	"しかし、はなしても、いうことをきかない。"	""
"0001A352"	"3F7A"	"0001DF8A"	"28 22 28 4 42 37 28 6 23 26 19 36 28 37 18 1"	"しかし、はなしをきこうとしない。"	""
"0001A354"	"3F8B"	"0001DF9B"	"28 22 28 4 202 47 56 26 61 205 4 37 38 51 42 37 27 37 18 1"	"しかし、だまりこんで、なにもはなさない。"	""
"0001A356"	"3FA0"	"0001DFB0"	"28 22 28 4 17 24 32 18 6 34 18 35 4 42 37 28 38 254 21 19 198 37 18 1"	"しかし、あくたいをついて、はなしに
おうじない。"	""
"0001A358"	"3FB9"	"0001DFC9"	"28 22 28 4 22 61 40 61 28 32 36 48 30 22 25 35 4 254 36 15 27 38 4 38 195 55 58 32 1"	"しかし、かんねんしたとみせかけて、
とっさに、にげられた。"	""
"0001A35A"	"3FD7"	"0001DFE7"	"28 22 28 4 198 28 13 6 29 29 50 32 192 4 254 26 36 60 55 58 32 1"	"しかし、じしゅをすすめたが、
ことわられた。"	""
"0001A35C"	"3FEE"	"0001DFFE"	"28 22 28 4 36 33 13 19 205 26 25 35 28 47 15 32 1"	"しかし、とちゅうでこけてしまった。"	""
"0001A35E"	"4000"	"0001E010"	"28 22 28 4 42 61 38 61 192 24 57 28 47 193 58 38 37 195 32 254 18 28 192 4 17 32 15 35 28 47 15 32 1"	"しかし、はんにんがくるしまぎれになげた
いしが、あたってしまった。"	""
"0001A360"	"4022"	"0001E032"	"28 22 28 4 52 47 192 42 199 58 35 28 47 15 32 1"	"しかし、やまがはずれてしまった。"	""
"0001A362"	"4033"	"0001E043"	"28 22 28 4 37 194 56 17 15 35 57 4 22 58 55 41 245 125 97 192 254 17 32 15 35 28 47 15 32 1"	"しかし、なぐりあってる、かれらのパンチが
あたってしまった。"	""
"0001A364"	"4052"	"0001E062"	"28 22 28 4 29 26 28 21 31 22 15 32 54 19 202 1"	"しかし、すこしおそかったようだ。"	""
"0001A366"	"4063"	"0001E073"	"28 22 28 4 228 19 38 34 47 204 23 4 29 22 27 199 254 37 195 36 224 27 58 32 1"	"しかし、ぼうにつまづき、すかさず
なげとばされた。"	""
"0001A368"	"407D"	"0001E08D"	"42 61 38 61 42 4 19 59 32 20 35 18 57 1"	"はんにんは、うろたえている。"	""
"0001A36A"	"408C"	"0001E09C"	"51 19 4 198 22 61 192 37 18 1"	"もう、じかんがない。"	""
"0001A36C"	"4097"	"0001E0A7"	"42 61 38 61 42 4 38 195 54 19 36 28 35 18 57 1"	"はんにんは、にげようとしている。"	""
"0001A36E"	"40A8"	"0001E0B8"	"198 22 61 192 17 56 47 30 61 54 65"	"じかんがありませんよ！"	""
"0001A370"	"40B4"	"0001E0C4"	"26 26 42 0 18 197 22 52 205 29 1"	"ここは　いざかやです。"	""
"0001A372"	"40C0"	"0001E0D0"	"26 26 42 0 231 119 125 222 43 61 192 52 29 18 205 29 1"	"ここは　ブランドひんがやすいです。"	""
"0001A374"	"40D2"	"0001E0E2"	"26 26 42 0 25 18 27 34 28 14 205 29 1"	"ここは　けいさつしょです。"	""
"0001A376"	"40E0"	"0001E0F0"	"26 26 42 0 25 18 27 34 192 15 26 19 205 29 1"	"ここは　けいさつがっこうです。"	""
"0001A378"	"40F0"	"0001E100"	"26 26 42 0 221 245 80 100 205 29 1"	"ここは　デパートです。"	""
"0001A37A"	"40FC"	"0001E10C"	"26 26 42 0 28 25 61 198 14 19 205 29 1"	"ここは　しけんじょうです。"	""
"0001A37C"	"410A"	"0001E11A"	"26 26 42 0 30 61 202 18 18 33 0 21 21 23 37 230 121 205 29 1"	"ここは　せんだいいち　おおきなビルです。"	""
"0001A37E"	"411F"	"0001E12F"	"26 26 42 0 26 19 23 13 19 111 125 92 78 125 205 29 1"	"ここは　こうきゅうマンションです。"	""
"0001A380"	"4131"	"0001E141"	"60 32 28 41 28 13 48 42 0 111 125 208 6 22 24 26 36 37 41 1 254 36 24 38 202 18 29 23 37 41 192 0 209 76 210 111 125 208 65 0 0 254 28 14 19 55 18 42 200 15 32 18 0 247 123 38 37 15 35 0 0 0"	"わたしのしゅみは　マンガをかくことなの。
とくにだいすきなのが　ギャグマンガ！　　
しょうらいはぜったい　プロになって　　　"	""
"0001A382"	"4170"	"0001E180"	"48 61 37 6 60 55 60 30 57 27 24 43 61 6 22 24 61 202 1 254 111 125 208 22 38 37 57 41 42 36 35 51 32 18 45 61 202 25 206 254 37 61 36 28 35 51 26 41 53 50 42 22 37 20 32 18 65"	"みんなをわらわせるさくひんをかくんだ。
マンガかになるのはとてもたいへんだけど
なんとしてもこのゆめはかなえたい！"	""
"0001A384"	"41AA"	"0001E1BA"	"47 61 192 22 38 37 57 38 42 0 47 199 0 27 24 43 61 6 254 22 18 35 0 197 15 28 28 12 45 51 33 26 48 47 28 14 19 1 254 171 175 52 0 19 61 41 0 249 82 125 100 6"	"まんがかになるには　まず　さくひんを
かいて　ざっししゃへもちこみましょう。
知力や　うんの　ポイントを"	""
"0001A386"	"41DF"	"0001E1EF"	"17 195 57 26 36 6 0 21 29 29 50 28 47 29 1"	"あげることを　おすすめします。"	""
"0001A388"	"41EF"	"0001E1FF"	"47 61 192 22 42 0 44 34 19 41 43 36 192 205 23 57 54 19 37 254 28 196 36 198 12 37 18 54 65 0 43 14 15 36 28 32 55 254 47 61 192 22 42 0 19 33 13 19 198 61 22 51 28 58 37 18 40 1"	"まんがかは　ふつうのひとができるような
しごとじゃないよ！　ひょっとしたら
まんがかは　うちゅうじんかもしれないね。"	""
"0001A38A"	"422A"	"0001E23A"	"17 15 42 15 42 15 42 15 0 26 41 47 61 192 21 22 28 80 15 65 254 18 15 32 18 206 26 22 55 0 26 61 37 22 61 192 20 192 254 205 35 24 57 61 202 59 19 40 1"	"あっはっはっはっ　このまんがおかしーっ！
いったいどこから　こんなかんがえが
でてくるんだろうね。"	""
"0001A38C"	"425C"	"0001E26C"	"209 76 210 47 61 192 6 0 22 18 35 48 32 55 206 19 22 37 1 254 23 48 41 0 26 19 206 19 6 48 35 18 57 36 0 21 22 28 24 35 254 209 76 210 47 61 192 6 48 35 18 57 54 19 37 61 202 1"	"ギャグまんがを　かいてみたらどうかな。
きみの　こうどうをみていると　おかしくて
ギャグまんがをみているようなんだ。"	""
"0001A38E"	"4297"	"0001E2A7"	"171 175 192 37 18 36 0 18 18 81 82 221 81 51 254 19 22 224 37 18 54 1"	"知力がないと　いいアイデアも
うかばないよ。"	""
"0001A390"	"42AE"	"0001E2BE"	"28 61 198 61 28 14 19 41 0 228 28 13 19 192 254 42 198 47 15 32 22 55 0 31 59 31 59 0 18 20 38 22 20 15 35 254 22 23 42 198 50 32 46 19 192 0 18 18 61 198 12 37 18 22 1"	"しんじんしょうの　ぼしゅうが
はじまったから　そろそろ　いえにかえって
かきはじめたほうが　いいんじゃないか。"	""
"0001A392"	"42E6"	"0001E2F6"	"36 38 22 24 0 21 51 28 59 18 27 24 43 61 6 254 22 23 47 24 55 37 18 36 1"	"とにかく　おもしろいさくひんを
かきまくらないと。"	""
"0001A394"	"4300"	"0001E310"	"21 51 28 59 18 27 24 43 61 6 0 22 24 32 50 38 254 21 21 24 41 81 82 221 81 6 0 202 28 47 28 14 19 1"	"おもしろいさくひんを　かくために
おおくのアイデアを　だしましょう。"	""
"0001A396"	"4323"	"0001E333"	"26 41 36 19 26 19 27 24 43 61 6 0 28 17 195 35 254 45 61 28 13 19 41 43 36 38 0 48 35 51 55 21 19 65"	"このとうこうさくひんを　しあげて
へんしゅうのひとに　みてもらおう！"	""
"0001A398"	"4346"	"0001E356"	"205 23 32 65 0 26 41 195 61 26 19 6 0 36 19 23 14 19 41 254 197 15 28 28 12 45 0 51 33 26 51 19 15 36 65"	"できた！　このげんこうを　とうきょうの
ざっししゃへ　もちこもうっと！"	""
"0001A39A"	"436A"	"0001E37A"	"195 61 26 19 6 0 35 38 18 58 32 1"	"げんこうを　てにいれた。"	""
"0001A39C"	"4377"	"0001E387"	"34 193 41 0 27 24 43 61 6 0 32 41 28 48 38 28 35 57 22 55 254 192 61 224 15 35 40 1"	"つぎの　さくひんを　たのしみにしてるから
がんばってね。"	""
"0001A39E"	"4394"	"0001E3A4"	"206 19 28 35 51 0 47 61 192 22 38 0 37 57 34 51 56 202 40 1 254 23 50 32 22 55 38 42 0 17 36 38 42 43 25 37 18 54 1 254 26 41 0 198 14 19 28 12 25 61 6 0 51 15 35 18 23 37 1"	"どうしても　まんがかに　なるつもりだね。
きめたからには　あとにはひけないよ。
この　じょうしゃけんを　もっていきな。"	""
"0001A3A0"	"43D0"	"0001E3E0"	"198 14 19 28 12 25 61 6 0 35 38 18 58 32 1"	"じょうしゃけんを　てにいれた。"	""
"0001A3A2"	"43E0"	"0001E3F0"	"18 54 18 54 0 36 19 23 14 19 41 0 197 15 28 28 12 38 254 18 24 41 40 185 185 1 192 61 224 15 35 40 1"	"いよいよ　とうきょうの　ざっししゃに
いくのね・・。がんばってね。"	""
"0001A3A4"	"4402"	"0001E412"	"19 205 6 17 195 57 32 50 38 0 82 125 222 41 52 47 21 24 22 254 47 61 192 22 41 30 61 30 18 41 0 36 26 59 45 18 15 35 254 28 13 193 14 19 6 29 57 41 51 18 18 54 1"	"うでをあげるために　インドのやまおくか
まんがかのせんせいの　ところへいって
しゅぎょうをするのもいいよ。"	""
"0001A3A6"	"4438"	"0001E448"	"47 61 192 22 41 0 81 92 93 96 125 100 6 29 57 38 51 254 22 37 56 41 0 19 61 192 0 43 34 54 19 202 40 1 254 19 61 192 60 57 18 36 0 37 61 206 51 22 23 37 21 28 202 54 1"	"まんがかの　アシスタントをするにも
かなりの　うんが　ひつようだね。
うんがわるいと　なんどもかきなおしだよ。"	""
"0001A3A8"	"4470"	"0001E480"	"36 19 23 14 19 22 55 22 20 15 35 23 32 55 0 36 51 202 33 41 254 120 90 33 12 61 41 18 20 38 0 18 15 35 196 55 61 1"	"とうきょうからかえってきたら　ともだちの
リコちゃんのいえに　いってごらん。"	""
"0001A3AA"	"4497"	"0001E4A7"	"23 48 41 47 61 192 41 209 76 210 42 0 37 22 37 22 254 21 51 28 59 18 54 65 0 202 192 0 197 15 28 28 12 205 254 27 18 54 19 29 57 38 42 0 47 202 47 202 202 37 17 1"	"きみのまんがのギャグは　なかなか
おもしろいよ！　だが　ざっししゃで
さいようするには　まだまだだなあ。"	""
"0001A3AC"	"44CC"	"0001E4DC"	"37 196 52 38 22 20 15 35 0 28 13 193 14 19 6 28 32 47 20 1 254 36 26 59 205 0 23 48 27 20 54 25 58 224 81 92 93 96 125 100 6 254 52 15 35 48 37 18 22 40 1"	"なごやにかえって　しゅぎょうをしたまえ。
ところで　きみさえよければアシスタントを
やってみないかね。"	""
"0001A3AE"	"4500"	"0001E510"	"228 24 41 50 18 28 6 0 17 195 57 22 55 0 26 58 6 51 15 35 254 27 33 26 30 61 30 18 41 36 26 59 38 0 18 23 32 47 20 1"	"ぼくのめいしを　あげるから　これをもって
さちこせんせいのところに　いきたまえ。"	""
