"evPtrOffset"	"evType"	"evOffset"	"evPartOffset"	"codeBytes"	"codeData"	"linesUsed"	"strText"	"translation"
"0194"	"code"	"190C"	"195A"	"D0 01"	"screenMode: high res, op: setPortrait = Brian Wright"	""	""	""
"0194"	"code"	"190C"	"195C"	"A6 22"	"textControl, speed: 6, sfx: 34"	""	""	""
"0194"	"text"	"190C"	"195E"	""	""	"809"	"分かった。すぐにカタをつける。安心していろ。[1F]"	""
"0198"	"code"	"1960"	"1960"	"D0 63"	"screenMode: low res"	""	""	""
"0198"	"code"	"1960"	"1962"	"D0 1A"	"screenMode: high res, op: setPortrait = Leonov"	""	""	""
"0198"	"code"	"1960"	"1964"	"A6 23"	"textControl, speed: 6, sfx: 35"	""	""	""
"0198"	"code"	"1960"	"1966"	"50 31"	"skipNextOnEqual, var 49 compared with 0"	""	""	""
"0198"	"code"	"1960"	"1968"	"60 05"	"skipCodes: 5 => 1974"	""	""	""
"0198"	"text"	"1960"	"196A"	""	""	"810 411 811"	"なぜ、お前は異星人の侵略に手を貸すのだ？[1F]"	""
"0198"	"code"	"1960"	"1970"	"91 31"	"addVar, var 49 += 1"	""	""	""
"0198"	"code"	"1960"	"1972"	"0F 00"	"exit"	""	""	""
"0198"	"code"	"1960"	"1974"	"51 31"	"skipNextOnEqual, var 49 compared with 1"	""	""	""
"0198"	"code"	"1960"	"1976"	"60 05"	"skipCodes: 5 => 1982"	""	""	""
"0198"	"text"	"1960"	"1978"	""	""	"812 411 813"	"人類こそが至上の存在である。
異星人ごときにひざまづく理由はない。[1F]"	""
"0198"	"code"	"1960"	"197E"	"91 31"	"addVar, var 49 += 1"	""	""	""
"0198"	"code"	"1960"	"1980"	"0F 00"	"exit"	""	""	""
"0198"	"code"	"1960"	"1982"	"52 31"	"skipNextOnEqual, var 49 compared with 2"	""	""	""
"0198"	"code"	"1960"	"1984"	"60 04"	"skipCodes: 4 => 198E"	""	""	""
"0198"	"text"	"1960"	"1986"	""	""	"411 814"	"異星人は我々の手に依って排除されねばならん。[1F]"	""
"0198"	"code"	"1960"	"198A"	"91 31"	"addVar, var 49 += 1"	""	""	""
"0198"	"code"	"1960"	"198C"	"0F 00"	"exit"	""	""	""
"0198"	"code"	"1960"	"198E"	"42 31"	"skipNextOnEqualOrHigher, var 49 compared with 2"	""	""	""
"0198"	"code"	"1960"	"1990"	"60 01"	"skipCodes: 1 => 1994"	""	""	""
"0198"	"code"	"1960"	"1992"	"60 04"	"skipCodes: 4 => 199C"	""	""	""
"0198"	"text"	"1960"	"1994"	""	""	"802 815 411 816"	"武器の製造は完了し、既に目的地へおくりだした。
異星人どもはまもなく我々の世界から消えるのだ。[1F]"	""
"019C"	"code"	"199C"	"199C"	"D0 63"	"screenMode: low res"	""	""	""
"019C"	"code"	"199C"	"199E"	"A6 21"	"textControl, speed: 6, sfx: 33"	""	""	""
"019C"	"text"	"199C"	"19A0"	""	""	"2 391 4"	"Ｃｏｍ：情報カードを手に入れました。[1F]"	""
"019C"	"code"	"199C"	"19A6"	"8A 03"	"bitOps, set bit 3 on var 0x40"	""	""	""
"019C"	"code"	"199C"	"19A8"	"91 20"	"addVar, var 32 += 1"	""	""	""
"01A0"	"code"	"19AA"	"19AA"	"D0 63"	"screenMode: low res"	""	""	""
"01A0"	"code"	"19AA"	"19AC"	"A6 21"	"textControl, speed: 6, sfx: 33"	""	""	""
"01A0"	"text"	"19AA"	"19AE"	""	""	"2 391 4"	"Ｃｏｍ：情報カードを手に入れました。[1F]"	""
"01A0"	"code"	"19AA"	"19B4"	"8A 04"	"bitOps, set bit 4 on var 0x40"	""	""	""
"01A0"	"code"	"19AA"	"19B6"	"91 20"	"addVar, var 32 += 1"	""	""	""
"01A4"	"code"	"19B8"	"19B8"	"A6 00"	"textControl, speed: 6, sfx: 0"	""	""	""
"01A4"	"text"	"19B8"	"19BA"	""	""	"817 818"	"
_
なんの事だか分からないな？[1F]
しかし、きっと何らかの意味があるはずだ。[1F]"	""
"01A8"	"code"	"19BE"	"19BE"	"A6 00"	"textControl, speed: 6, sfx: 0"	""	""	""
"01A8"	"text"	"19BE"	"19C0"	""	""	"819 260 820"	"
_
仲間への通信文の様だ。
テロリスト達は他の星でも何か事を起こそうとしているらしい。[1F]"	""
"01A8"	"code"	"19BE"	"19C6"	"88 1B"	"bitOps, set bit 3 on var 0x03"	""	""	""
"01AC"	"code"	"19C8"	"19C8"	"D0 63"	"screenMode: low res"	""	""	""
"01AC"	"code"	"19C8"	"19CA"	"D0 1A"	"screenMode: high res, op: setPortrait = Leonov"	""	""	""
"01AC"	"code"	"19C8"	"19CC"	"A6 23"	"textControl, speed: 6, sfx: 35"	""	""	""
"01AC"	"text"	"19C8"	"19CE"	""	""	"351 752 821 822"	"この宇宙港は我々が占拠した。[1F]
無駄な抵抗はやめてこちらの指示に従え。[1F]"	""
"01AC"	"code"	"19C8"	"19D6"	"D0 01"	"screenMode: high res, op: setPortrait = Brian Wright"	""	""	""
"01AC"	"code"	"19C8"	"19D8"	"A6 22"	"textControl, speed: 6, sfx: 34"	""	""	""
"01AC"	"text"	"19C8"	"19DA"	""	""	"823 824"	"
誰に向かって口をきいてるんだ？[1F]
ゴチャゴチャ言うヒマがあるのなら、さっさとかかって来たらどうだ。[1F]"	""
"01AC"	"code"	"19C8"	"19DE"	"7E 1C"	"control7, cCode: 14, value: 28: Start battle"	""	""	""
"01B0"	"code"	"19E0"	"19E0"	"D0 63"	"screenMode: low res"	""	""	""
"01B0"	"code"	"19E0"	"19E2"	"D0 01"	"screenMode: high res, op: setPortrait = Brian Wright"	""	""	""
"01B0"	"code"	"19E0"	"19E4"	"A6 22"	"textControl, speed: 6, sfx: 34"	""	""	""
"01B0"	"text"	"19E0"	"19E6"	""	""	"825 275 826"	"君は・・・ダイアナ！[1F]"	""
"01B0"	"code"	"19E0"	"19EC"	"D0 14"	"screenMode: high res, op: setPortrait = Diana Gaddis"	""	""	""
"01B0"	"code"	"19E0"	"19EE"	"A6 25"	"textControl, speed: 6, sfx: 37"	""	""	""
"01B0"	"text"	"19E0"	"19F0"	""	""	"827 828 752 829 260 830"	"お久し振り。元気そうね。[1F]
ところで貴方も知っていると思うけど、この宇宙港の一部がテロリストにのっとられているの。[1F]"	""
"01B0"	"code"	"19E0"	"19FC"	"D0 01"	"screenMode: high res, op: setPortrait = Brian Wright"	""	""	""
"01B0"	"code"	"19E0"	"19FE"	"A6 22"	"textControl, speed: 6, sfx: 34"	""	""	""
"01B0"	"text"	"19E0"	"1A00"	""	""	"831"	"奴等の狙いは何なんだ？[1F]"	""
"01B0"	"code"	"19E0"	"1A02"	"D0 14"	"screenMode: high res, op: setPortrait = Diana Gaddis"	""	""	""
"01B0"	"code"	"19E0"	"1A04"	"A6 25"	"textControl, speed: 6, sfx: 37"	""	""	""
"01B0"	"text"	"19E0"	"1A06"	""	""	"411 832 833 834 835 836"	"異星人使節の暗殺よ。[1F]
使節は、まだ無事みたいだけど、早く探しだして安全な所へ移した方がいいわ。[1F]
それから、敵は３０人位かしら。
あまり訓練されていないようだったわ。[1F]"	""
"01B0"	"code"	"19E0"	"1A12"	"D0 01"	"screenMode: high res, op: setPortrait = Brian Wright"	""	""	""
"01B0"	"code"	"19E0"	"1A14"	"A6 22"	"textControl, speed: 6, sfx: 34"	""	""	""
"01B0"	"text"	"19E0"	"1A16"	""	""	"837 838"	"わかった。
すぐに始末しよう。[1F]
君も気をつけてくれ。[1F]"	""
"01B4"	"code"	"1A1A"	"1A1A"	"D0 63"	"screenMode: low res"	""	""	""
"01B4"	"code"	"1A1A"	"1A1C"	"D0 01"	"screenMode: high res, op: setPortrait = Brian Wright"	""	""	""
"01B4"	"code"	"1A1A"	"1A1E"	"A6 22"	"textControl, speed: 6, sfx: 34"	""	""	""
"01B4"	"text"	"1A1A"	"1A20"	""	""	"839"	"大使！　こんな所におられたんですね？[1F]"	""
"01B4"	"code"	"1A1A"	"1A22"	"D0 0F"	"screenMode: high res, op: setPortrait = Carlin"	""	""	""
"01B4"	"code"	"1A1A"	"1A24"	"A6 23"	"textControl, speed: 6, sfx: 35"	""	""	""
"01B4"	"text"	"1A1A"	"1A26"	""	""	"840"	"君は誰だね？[1F]"	""
"01B4"	"code"	"1A1A"	"1A28"	"D0 01"	"screenMode: high res, op: setPortrait = Brian Wright"	""	""	""
"01B4"	"code"	"1A1A"	"1A2A"	"A6 22"	"textControl, speed: 6, sfx: 34"	""	""	""
"01B4"	"text"	"1A1A"	"1A2C"	""	""	"46 230 98 193 296 69 260 841 842"	"ブライアン・ライトというハンターです。[1F]
テロリストは私が何とかします。
その間にどこか安全な所へ・・・。[1F]"	""
"01B4"	"code"	"1A1A"	"1A3E"	"D0 0F"	"screenMode: high res, op: setPortrait = Carlin"	""	""	""
"01B4"	"code"	"1A1A"	"1A40"	"A6 23"	"textControl, speed: 6, sfx: 35"	""	""	""
"01B4"	"text"	"1A1A"	"1A42"	""	""	"843"	"わ、わかった。[1F]"	""
"01B8"	"code"	"1A44"	"1A44"	"D0 63"	"screenMode: low res"	""	""	""
"01B8"	"code"	"1A44"	"1A46"	"D0 1A"	"screenMode: high res, op: setPortrait = Leonov"	""	""	""
"01B8"	"code"	"1A44"	"1A48"	"A6 23"	"textControl, speed: 6, sfx: 35"	""	""	""
"01B8"	"text"	"1A44"	"1A4A"	""	""	"844"	"待ってくれ。降参だ。
いい事を教えるから撃たないでくれ。[1F]"	""
"01B8"	"code"	"1A44"	"1A4C"	"D0 01"	"screenMode: high res, op: setPortrait = Brian Wright"	""	""	""
"01B8"	"code"	"1A44"	"1A4E"	"A6 22"	"textControl, speed: 6, sfx: 34"	""	""	""
"01B8"	"text"	"1A44"	"1A50"	""	""	"845"	"よし。話してみろ。[1F]"	""
"01B8"	"code"	"1A44"	"1A52"	"D0 1A"	"screenMode: high res, op: setPortrait = Leonov"	""	""	""
"01B8"	"code"	"1A44"	"1A54"	"A6 23"	"textControl, speed: 6, sfx: 35"	""	""	""
"01B8"	"text"	"1A44"	"1A56"	""	""	"846 411 847"	"アジトの事だ。
アジトはこの先の工場ブロックにあって、そこには異星人使節襲撃用の新兵器が置いてある。[1F]"	""
"01B8"	"code"	"1A44"	"1A5C"	"D0 01"	"screenMode: high res, op: setPortrait = Brian Wright"	""	""	""
"01B8"	"code"	"1A44"	"1A5E"	"A6 22"	"textControl, speed: 6, sfx: 34"	""	""	""
"01B8"	"text"	"1A44"	"1A60"	""	""	"848"	"その兵器の性能は？[1F]"	""
"01B8"	"code"	"1A44"	"1A62"	"D0 1A"	"screenMode: high res, op: setPortrait = Leonov"	""	""	""
"01B8"	"code"	"1A44"	"1A64"	"A6 23"	"textControl, speed: 6, sfx: 35"	""	""	""
"01B8"	"text"	"1A44"	"1A66"	""	""	"849 850"	"攻撃力は戦艦並と言われている。
しかし、テスト中だから、十分な性能は出せないだろう。[1F]"	""
"01B8"	"code"	"1A44"	"1A6A"	"D0 01"	"screenMode: high res, op: setPortrait = Brian Wright"	""	""	""
"01B8"	"code"	"1A44"	"1A6C"	"A6 22"	"textControl, speed: 6, sfx: 34"	""	""	""
"01B8"	"text"	"1A44"	"1A6E"	""	""	"851"	"よし、わかった。[1F]"	""
"01BC"	"code"	"1A70"	"1A70"	"D0 63"	"screenMode: low res"	""	""	""
"01BC"	"code"	"1A70"	"1A72"	"D0 11"	"screenMode: high res, op: setPortrait = Man_1"	""	""	""
"01BC"	"code"	"1A70"	"1A74"	"A6 23"	"textControl, speed: 6, sfx: 35"	""	""	""
"01BC"	"text"	"1A70"	"1A76"	""	""	"852"	"おい、お前！　この工場は立ち入り禁止だ。[1F]"	""
"01BC"	"code"	"1A70"	"1A78"	"D0 01"	"screenMode: high res, op: setPortrait = Brian Wright"	""	""	""
"01BC"	"code"	"1A70"	"1A7A"	"A6 22"	"textControl, speed: 6, sfx: 34"	""	""	""
"01BC"	"text"	"1A70"	"1A7C"	""	""	"853 260 854"	"ここに使節を狙うテロリストが隠れているかも知れないんだ。[1F]"	""
"01BC"	"code"	"1A70"	"1A82"	"D0 11"	"screenMode: high res, op: setPortrait = Man_1"	""	""	""
"01BC"	"code"	"1A70"	"1A84"	"A6 23"	"textControl, speed: 6, sfx: 35"	""	""	""
"01BC"	"text"	"1A70"	"1A86"	""	""	"855 260 90"	"ん？
テロリスト？[1F]"	""
"01BC"	"code"	"1A70"	"1A8C"	"D0 1A"	"screenMode: high res, op: setPortrait = Leonov"	""	""	""
"01BC"	"code"	"1A70"	"1A8E"	"A6 23"	"textControl, speed: 6, sfx: 35"	""	""	""
"01BC"	"text"	"1A70"	"1A90"	""	""	"856"	"それは、こんな奴じゃなかったかね？[1F]"	""
"01BC"	"code"	"1A70"	"1A92"	"7E 1B"	"control7, cCode: 14, value: 27: Start battle"	""	""	""
"01C0"	"code"	"1A94"	"1A94"	"75 94"	"control7, cCode: 5, value: 148: Receive damage"	""	""	""
"01C0"	"code"	"1A94"	"1A96"	"79 25"	"control7, cCode: 9, value: 37"	""	""	""
"01C0"	"code"	"1A94"	"1A98"	"7A 24"	"control7, cCode: 10, value: 36"	""	""	""
"01C0"	"code"	"1A94"	"1A9A"	"79 00"	"control7, cCode: 9, value: 0"	""	""	""
"01C0"	"code"	"1A94"	"1A9C"	"79 70"	"control7, cCode: 9, value: 112"	""	""	""
"01C0"	"code"	"1A94"	"1A9E"	"79 0A"	"control7, cCode: 9, value: 10"	""	""	""
"01C0"	"code"	"1A94"	"1AA0"	"7D 00"	"control7, cCode: 13, value: 0: Set scene timeout"	""	""	""
"01C0"	"code"	"1A94"	"1AA2"	"C0 C0"	"soundFX: 192"	""	""	""
"01C4"	"code"	"1AA4"	"1AA4"	"D0 63"	"screenMode: low res"	""	""	""
"01C4"	"code"	"1AA4"	"1AA6"	"A7 00"	"textControl, speed: 7, sfx: 0"	""	""	""
"01C4"	"text"	"1AA4"	"1AA8"	""	""	"857 858 411 859"	"ふふふ、実験は成功だ。[1F]
この破壊力なら異星人共も一撃だ。[1F]"	""
"01C8"	"code"	"1AB0"	"1AB0"	"D0 63"	"screenMode: low res"	""	""	""
"01C8"	"code"	"1AB0"	"1AB2"	"D0 1A"	"screenMode: high res, op: setPortrait = Leonov"	""	""	""
"01C8"	"code"	"1AB0"	"1AB4"	"A6 23"	"textControl, speed: 6, sfx: 35"	""	""	""
"01C8"	"text"	"1AB0"	"1AB6"	""	""	"860 861"	"いまいましいヤツめ。今一歩で計画は完了するというのに・・・。
まずは貴様から血祭りにあげてやる。[1F]"	""
"01C8"	"code"	"1AB0"	"1ABA"	"7E 1A"	"control7, cCode: 14, value: 26: Start battle"	""	""	""
"01CC"	"code"	"1ABC"	"1ABC"	"D0 63"	"screenMode: low res"	""	""	""
"01CC"	"code"	"1ABC"	"1ABE"	"D0 14"	"screenMode: high res, op: setPortrait = Diana Gaddis"	""	""	""
"01CC"	"code"	"1ABC"	"1AC0"	"A6 25"	"textControl, speed: 6, sfx: 37"	""	""	""
"01CC"	"text"	"1ABC"	"1AC2"	""	""	"46 862 260 863"	"ブライアン！
テロリストを壊滅したんですって？
やったわね！[1F]"	""
"01CC"	"code"	"1ABC"	"1ACA"	"D0 01"	"screenMode: high res, op: setPortrait = Brian Wright"	""	""	""
"01CC"	"code"	"1ABC"	"1ACC"	"A6 22"	"textControl, speed: 6, sfx: 34"	""	""	""
"01CC"	"text"	"1ABC"	"1ACE"	""	""	"275 864"	"ダイアナ！　君も無事でよかった。[1F]"	""
"01CC"	"code"	"1ABC"	"1AD2"	"D0 14"	"screenMode: high res, op: setPortrait = Diana Gaddis"	""	""	""
"01CC"	"code"	"1ABC"	"1AD4"	"A6 25"	"textControl, speed: 6, sfx: 37"	""	""	""
"01CC"	"text"	"1ABC"	"1AD6"	""	""	"865 260 866 867 143 868"	"私は今まで、テロリストの件で探りを入れてたんだけど、どうやら裏でＶＯＩＤが絡んでいるらしいのよ。[1F]"	""
"01CC"	"code"	"1ABC"	"1AE2"	"D0 01"	"screenMode: high res, op: setPortrait = Brian Wright"	""	""	""
"01CC"	"code"	"1ABC"	"1AE4"	"A6 22"	"textControl, speed: 6, sfx: 34"	""	""	""
"01CC"	"text"	"1ABC"	"1AE6"	""	""	"869 143 870"	"何、ここにもＶＯＩＤが？[1F]"	""
"01CC"	"code"	"1ABC"	"1AEC"	"D0 14"	"screenMode: high res, op: setPortrait = Diana Gaddis"	""	""	""
"01CC"	"code"	"1ABC"	"1AEE"	"A6 25"	"textControl, speed: 6, sfx: 37"	""	""	""
"01CC"	"text"	"1ABC"	"1AF0"	""	""	"143 871 872 52 644 873 874 875 767 876 66 877"	"ＶＯＩＤの手の回ってない星系はないわ。[1F]
捜査にはもう少し時間が掛かりそうだから、貴方はスタークルーザーをパワーアップするといいわね。
これを貴方にあげましょう。[1F]
そのカードをアクシス＃２のマイストに見せなさい。[1F]"	""
"01CC"	"code"	"1ABC"	"1B08"	"8A 05"	"bitOps, set bit 5 on var 0x40"	""	""	""
"01CC"	"code"	"1ABC"	"1B0A"	"91 20"	"addVar, var 32 += 1"	""	""	""
"01CC"	"code"	"1ABC"	"1B0C"	"D0 01"	"screenMode: high res, op: setPortrait = Brian Wright"	""	""	""
"01CC"	"code"	"1ABC"	"1B0E"	"A6 22"	"textControl, speed: 6, sfx: 34"	""	""	""
"01CC"	"text"	"1ABC"	"1B10"	""	""	"878"	"ありがとう。
さっそく行ってみるよ。[1F]"	""
"01CC"	"code"	"1ABC"	"1B12"	"D0 14"	"screenMode: high res, op: setPortrait = Diana Gaddis"	""	""	""
"01CC"	"code"	"1ABC"	"1B14"	"A6 25"	"textControl, speed: 6, sfx: 37"	""	""	""
"01CC"	"text"	"1ABC"	"1B16"	""	""	"879 880 69 202 881"	"改造が終わる頃までには、私の捜査も終わってると思うわ。その時は貴方の力を借りることになるでしょうね。
何かあったらまた連絡するわ。[1F]"	""
"01D0"	"code"	"1B20"	"1B20"	"D0 32"	"screenMode: high res, op: setBackground = Spaceship Workshop"	""	""	""
"01D0"	"code"	"1B20"	"1B22"	"D0 0E"	"screenMode: high res, op: setPortrait = UpgradeShop"	""	""	""
"01D0"	"code"	"1B20"	"1B24"	"A6 23"	"textControl, speed: 6, sfx: 35"	""	""	""
"01D0"	"code"	"1B20"	"1B26"	"33 16"	"skipNextOnBitCheck, bit 6 is clear on var 0x62"	""	""	""
"01D0"	"code"	"1B20"	"1B28"	"60 4F"	"skipCodes: 79 => 1BC8"	""	""	""
"01D0"	"text"	"1B20"	"1B2A"	""	""	"882"	"何の用？[1F]"	""
"01D0"	"code"	"1B20"	"1B2C"	"D0 01"	"screenMode: high res, op: setPortrait = Brian Wright"	""	""	""
"01D0"	"code"	"1B20"	"1B2E"	"A6 22"	"textControl, speed: 6, sfx: 34"	""	""	""
"01D0"	"text"	"1B20"	"1B30"	""	""	"29 883"	"スターシップを改造したいんだ。[1F]"	""
"01D0"	"code"	"1B20"	"1B34"	"D0 0E"	"screenMode: high res, op: setPortrait = UpgradeShop"	""	""	""
"01D0"	"code"	"1B20"	"1B36"	"A6 23"	"textControl, speed: 6, sfx: 35"	""	""	""
"01D0"	"text"	"1B20"	"1B38"	""	""	"884 885 29 886 58 887 66 888 889 890 29 644 58 891"	"俺をみくびって貰っちゃ困るね。[1F]
誰のスターシップでも改造する２流のマイストと一緒にしないでくれ。
これでも誇りを持って仕事をしてるんだ。[1F]
何処の誰とも知れない者のスターシップを改造する気はないね。[1F]"	""
"01D0"	"code"	"1B20"	"1B54"	"3A 05"	"skipNextOnBitCheck, bit 5 is set on var 0x40"	""	""	""
"01D0"	"code"	"1B20"	"1B56"	"0F 00"	"exit"	""	""	""
"01D0"	"code"	"1B20"	"1B58"	"D0 01"	"screenMode: high res, op: setPortrait = Brian Wright"	""	""	""
"01D0"	"code"	"1B20"	"1B5A"	"A6 22"	"textControl, speed: 6, sfx: 34"	""	""	""
"01D0"	"text"	"1B20"	"1B5C"	""	""	"275 892 893"	"ダイアナの紹介だ。[1F]
このカードを・・・。[1F]"	""
"01D0"	"code"	"1B20"	"1B62"	"D0 0E"	"screenMode: high res, op: setPortrait = UpgradeShop"	""	""	""
"01D0"	"code"	"1B20"	"1B64"	"A6 23"	"textControl, speed: 6, sfx: 35"	""	""	""
"01D0"	"text"	"1B20"	"1B66"	""	""	"275 894 76 895 46 228 896 657 897 898 899 654 897 900 897 901"	"ダイアナの知り合い？
じゃ、あんたが太陽風を倒したブライアンなのか？[1F]
それなら喜んで改造させて貰うよ。[1F]
_
鉱石加工機＃２、重力波砲＃１、自動追尾弾＃２、レーダー＃２、で、＄３０００。
これでどうだい？"	""
"01D0"	"code"	"1B20"	"1B86"	"E0 00"	"wait, mode: 0"	""	""	""
"01D0"	"code"	"1B20"	"1B88"	"33 2F"	"skipNextOnBitCheck, bit 7 is clear on var 0x65"	""	""	""
"01D0"	"code"	"1B20"	"1B8A"	"60 04"	"skipCodes: 4 => 1B94"	""	""	""
"01D0"	"code"	"1B20"	"1B8C"	"D0 0E"	"screenMode: high res, op: setPortrait = UpgradeShop"	""	""	""
"01D0"	"code"	"1B20"	"1B8E"	"A6 23"	"textControl, speed: 6, sfx: 35"	""	""	""
"01D0"	"text"	"1B20"	"1B90"	""	""	"902"	"残念だな。
その気になったらまた来てよ。[1F]"	""
"01D0"	"code"	"1B20"	"1B92"	"0F 00"	"exit"	""	""	""
"01D0"	"code"	"1B20"	"1B94"	"D0 01"	"screenMode: high res, op: setPortrait = Brian Wright"	""	""	""
"01D0"	"code"	"1B20"	"1B96"	"A6 22"	"textControl, speed: 6, sfx: 34"	""	""	""
"01D0"	"text"	"1B20"	"1B98"	""	""	"481"	"いいだろう。[1F]"	""
"01D0"	"code"	"1B20"	"1B9A"	"70 00"	"control7, cCode: 0, value: 0: check if money is greater than value x 100"	""	""	""
"01D0"	"code"	"1B20"	"1B9C"	"70 1E"	"control7, cCode: 0, value: 30: check if money is greater than value x 100"	""	""	""
"01D0"	"code"	"1B20"	"1B9E"	"3B 2E"	"skipNextOnBitCheck, bit 6 is set on var 0x65"	""	""	""
"01D0"	"code"	"1B20"	"1BA0"	"60 04"	"skipCodes: 4 => 1BAA"	""	""	""
"01D0"	"code"	"1B20"	"1BA2"	"D0 0E"	"screenMode: high res, op: setPortrait = UpgradeShop"	""	""	""
"01D0"	"code"	"1B20"	"1BA4"	"A6 23"	"textControl, speed: 6, sfx: 35"	""	""	""
"01D0"	"text"	"1B20"	"1BA6"	""	""	"651"	"お金が足りませんね。また来て下さい。[1F]"	""
"01D0"	"code"	"1B20"	"1BA8"	"0F 00"	"exit"	""	""	""
"01D0"	"code"	"1B20"	"1BAA"	"71 1E"	"control7, cCode: 1, value: 30: Reduce money, value x 100"	""	""	""
"01D0"	"code"	"1B20"	"1BAC"	"8B 16"	"bitOps, set bit 6 on var 0x62"	""	""	""
"01D0"	"code"	"1B20"	"1BAE"	"8A FA"	"bitOps, set bit 2 on var 0x5F"	""	""	""
"01D0"	"code"	"1B20"	"1BB0"	"8B 01"	"bitOps, set bit 1 on var 0x60"	""	""	""
"01D0"	"code"	"1B20"	"1BB2"	"8B 07"	"bitOps, set bit 7 on var 0x60"	""	""	""
"01D0"	"code"	"1B20"	"1BB4"	"8A 7F"	"bitOps, set bit 7 on var 0x4F"	""	""	""
"01D0"	"code"	"1B20"	"1BB6"	"D0 0E"	"screenMode: high res, op: setPortrait = UpgradeShop"	""	""	""
"01D0"	"code"	"1B20"	"1BB8"	"A6 23"	"textControl, speed: 6, sfx: 35"	""	""	""
"01D0"	"text"	"1B20"	"1BBA"	""	""	"903 904"	"終わったよ。
俺にはここまでが精一杯だ。
もう俺に出来ることは何もないよ。[1F]"	""
"01D0"	"code"	"1B20"	"1BBE"	"79 00"	"control7, cCode: 9, value: 0"	""	""	""
"01D0"	"code"	"1B20"	"1BC0"	"79 A9"	"control7, cCode: 9, value: 169"	""	""	""
"01D0"	"code"	"1B20"	"1BC2"	"79 0A"	"control7, cCode: 9, value: 10"	""	""	""
"01D0"	"code"	"1B20"	"1BC4"	"7D 00"	"control7, cCode: 13, value: 0: Set scene timeout"	""	""	""
"01D0"	"code"	"1B20"	"1BC6"	"0F 00"	"exit"	""	""	""
"01D0"	"code"	"1B20"	"1BC8"	"38 1F"	"skipNextOnBitCheck, bit 7 is set on var 0x03"	""	""	""
"01D0"	"code"	"1B20"	"1BCA"	"60 08"	"skipCodes: 8 => 1BDC"	""	""	""
"01D0"	"code"	"1B20"	"1BCC"	"D0 0E"	"screenMode: high res, op: setPortrait = UpgradeShop"	""	""	""
"01D0"	"code"	"1B20"	"1BCE"	"A6 23"	"textControl, speed: 6, sfx: 35"	""	""	""
"01D0"	"text"	"1B20"	"1BD0"	""	""	"905 904 906 66 907"	"まだ何か用かい？[1F]
もう俺に出来ることは何もないよ。[1F]
改造だったら他のマイストをあたってみてくれ。[1F]"	""
"01D0"	"code"	"1B20"	"1BDA"	"0F 00"	"exit"	""	""	""
"01D0"	"code"	"1B20"	"1BDC"	"D0 0E"	"screenMode: high res, op: setPortrait = UpgradeShop"	""	""	""
"01D0"	"code"	"1B20"	"1BDE"	"A6 23"	"textControl, speed: 6, sfx: 35"	""	""	""
"01D0"	"text"	"1B20"	"1BE0"	""	""	"908 275 909 910 911"	"あれ、ダイアナが呼んでたんじゃないの？[1F]
早く行った方がいいよ。[1F]
女の子を待たせると、後がこわいからね。
へへへ。[1F]"	""
"01D4"	"code"	"1BEA"	"1BEA"	"D0 14"	"screenMode: high res, op: setPortrait = Diana Gaddis"	""	""	""
"01D4"	"code"	"1BEA"	"1BEC"	"A6 25"	"textControl, speed: 6, sfx: 37"	""	""	""
"01D4"	"text"	"1BEA"	"1BEE"	""	""	"912 913 914 915 143 259 913 916 917 918 919 920"	"まんまとだまされていたわ。
テロ活動に参加していたのは小物ばっかりで、どうもおかしいと思っていたら、ＶＯＩＤはテロ活動を隠れみのにしてファンタジア星の衛星ユニコーンに基地を建設していたの。[1F]"	""
